time,open,high,low,close,Basis,Upper,Lower,Volume,Bollinger Bands %b
1672639200,39.7,39.9,38.6,38.6,39.974999999999966,40.67607060986041,39.27392939013952,6434,-0.48064301987618113
1672642800,38.7,39.5,38.6,38.6,39.904999999999966,40.82690021152514,38.98309978847479,6416,-0.20777725380982026
1672718400,39,39.9,38.7,39.9,39.89999999999996,40.82086915466357,38.97913084533636,202519,0.5000000000000193
1672722000,38.8,38.8,38.7,38.8,39.82999999999997,40.855865488262324,38.804134511737615,7154,-0.0020151334580039903
1672725600,38.8,39.7,38.6,39.5,39.794999999999966,40.81573502928487,38.77426497071506,16486,0.35549628868589267
1672729200,39.5,39.5,38.5,38.5,39.699999999999974,40.82605506082396,38.57394493917599,15356,-0.032833624992493135
1672808400,39,39,38,38,39.59499999999997,40.92537588673556,38.26462411326438,28701,-0.09945464131708825
1672812000,38,38.9,38,38.9,39.529999999999966,40.86281656652697,38.19718343347296,32599,0.2636583998795903
1672815600,38.9,39.1,38.9,39.1,39.48499999999997,40.81206442948631,38.15793557051363,6000,0.3549429886576837
1672891200,39.1,39.5,38.6,38.6,39.41499999999998,40.77334458073268,38.05665541926727,6540,0.2000024840676447
1672894800,38.6,39.5,38.5,39.5,39.38999999999997,40.72251641641221,38.05748358358773,5263,0.5412752888614308
1672898400,39.5,40,39.5,40,39.38999999999997,40.72251641641221,38.05748358358773,5734,0.7288902382315238
1672902000,39.9,39.9,39.5,39.5,39.38499999999998,40.715075185847304,38.05492481415265,151,0.5432306388479694
1673240400,39,39,38.1,38.5,39.309999999999974,40.66188756929222,37.95811243070773,23471,0.20041887417308157
1673244000,38.5,38.7,38.5,38.7,39.23499999999997,40.546907008902984,37.92309299109696,1549,0.29609835286750885
1673247600,38.5,38.5,38.5,38.5,39.15499999999997,40.441040434826,37.868959565173945,295,0.2453423771669436
1673323200,38.6,39,38.6,39,39.104999999999976,40.332151172434486,37.877848827565465,170,0.457217984891108
1673326800,39,39,38.5,38.5,39.02999999999997,40.211693699741076,37.84830630025887,1064,0.275745609832696
1673330400,38.5,38.5,38.4,38.5,38.95499999999997,40.06940567120242,37.84059432879752,5116,0.29585531025294265
1673334000,38.5,38.5,38.5,38.5,38.88499999999998,39.92668133323367,37.84331866676629,5000,0.31520260192969873
1673409600,39.5,39.5,39.5,39.5,38.92999999999997,39.99602063770245,37.86397936229749,25,0.767349420752543
1673413200,39.5,39.5,39.2,39.5,38.97499999999997,40.05735853579468,37.89264146420527,440,0.7425259203109413
1673416800,39.5,40,39.3,40,38.97999999999997,40.08018180316208,37.87981819683786,622,0.963559748519917
1673420400,40,40,40,40,39.039999999999964,40.22220133649483,37.8577986635051,10,0.9060222105848582
1673496000,40,40,39.9,39.9,39.05999999999996,40.28539789456785,37.83460210543207,523,0.8427458149404794
1673499600,39.2,39.9,38.1,38.1,39.039999999999964,40.31342059038222,37.766579409617705,10948,0.13091534442764477
1673503200,38.1,38.1,38,38.1,39.044999999999966,40.30273606134596,37.78726393865397,34432,0.12432499590229933
1673506800,38.1,39,38,39,39.04999999999997,40.30618469979878,37.79381530020116,5135,0.48009846800077377
1673582400,39,39,38.5,38.5,39.01999999999997,40.298436545162886,37.74156345483705,120,0.29662658973281264
1673586000,38.5,38.5,38.4,38.4,39.00999999999997,40.30444969002572,37.71555030997422,451,0.2643786372308389
1673589600,38.2,38.8,37.9,37.9,38.92999999999997,40.28955875195118,37.57044124804876,30747,0.12120062905639907
1673593200,38,38,37.9,38,38.82999999999997,40.153782459472666,37.506217540527274,25283,0.18650438217372026
1673928000,38,38,38,38,38.754999999999974,40.088379165881314,37.421620834118634,4203,0.21688473192059637
1673931600,38.5,38.5,37.9,38,38.72999999999997,40.099817506096414,37.36018249390352,6235,0.23354114809050677
1673935200,38,38,37.9,38,38.694999999999965,40.10137832748154,37.28862167251839,31743,0.2529114369799369
1673938800,38,38,37.9,37.9,38.66499999999997,40.11175498962615,37.21824501037379,15970,0.23561521975547584
1674014400,38.5,38.9,38.5,38.9,38.65999999999997,40.10277510375236,37.21722489624758,10090,0.5831730459500705
1674018000,39,39,38,38,38.63499999999996,40.10506802564005,37.164931974359874,99091,0.28402359995433735
1674021600,38,38.9,38,38.5,38.63499999999996,40.10506802564005,37.164931974359874,60810,0.4540837574706172
1674025200,39,39,38.5,38.5,38.63499999999996,40.105068025640364,37.16493197435956,510,0.45408375747062696
1674111600,39,39.4,38.7,38.8,38.599999999999966,40.01844985812284,37.18155014187709,30575,0.5704994959302628
1674187200,38.8,39.5,38.8,39,38.57499999999997,39.945948576719424,37.20405142328051,3273,0.6550021668270795
1674190800,39,39.9,38.9,39.9,38.569999999999965,39.92070352039539,37.21929647960454,52099,0.9923360233823436
