group,horizon_days,date,prob_up,pred,actual,fwd_ret
FINANCE,5,2017-10-31,0.5272820291123208,1,0,-0.02049048013740773
FINANCE,5,2017-11-02,0.4051457575708928,0,0,-0.097456621247067
FINANCE,5,2017-11-06,0.5085454722071882,1,0,-0.09869441308350102
FINANCE,5,2017-11-07,0.5273713747948191,1,0,-0.07736140909353406
FINANCE,5,2017-11-13,0.3549125850174921,0,0,-0.09634333659987004
FINANCE,5,2017-11-21,0.5367585388414589,1,0,-0.028846620664245926
FINANCE,5,2017-12-06,0.44097256894847403,0,1,0.038149257692878136
FINANCE,5,2017-12-07,0.387334547263662,0,1,0.0458357399857956
FINANCE,5,2017-12-12,0.3107448610480637,0,1,0.020271092443684413
FINANCE,5,2017-12-20,0.5396355829097695,1,1,0.045804704862048906
FINANCE,5,2017-12-29,0.40457564616898894,0,1,0.026203769410640287
FINANCE,5,2018-01-05,0.4443668713363586,0,1,0.03184044696462718
FINANCE,5,2018-01-08,0.42386265608733925,0,1,0.04886768224859628
FINANCE,5,2018-01-10,0.45422526426430687,0,1,0.042007730496640416
FINANCE,5,2018-01-25,0.37860421346577294,0,1,0.04586987721600422
FINANCE,5,2018-01-26,0.48660583824752845,0,1,0.04023347530497157
FINANCE,5,2018-02-02,0.6159315982961557,1,1,0.012399160274856103
FINANCE,5,2018-02-06,0.5962708220177355,1,0,-0.010883282145265238
FINANCE,5,2018-02-08,0.7088919991102162,1,1,0.006460287870072801
FINANCE,5,2018-02-14,0.7369264263238904,1,1,0.007491549239994955
FINANCE,5,2018-02-16,0.7656419230913201,1,1,0.002255064289640618
FINANCE,5,2018-02-20,0.6972329493392064,1,0,-0.020738385576359986
FINANCE,5,2018-02-21,0.7461791872358933,1,0,-0.02567805536202783
FINANCE,5,2018-02-22,0.7010054651480269,1,0,-0.03144261216025446
FINANCE,5,2018-02-23,0.7150704135574512,1,0,-0.031025767429852635
FINANCE,5,2018-02-26,0.6051397074207264,1,0,-0.03839011650004398
FINANCE,5,2018-02-27,0.5558366493387042,1,0,-0.026307283217342103
FINANCE,5,2018-03-06,0.45493092184160605,0,0,-0.012654932419261522
FINANCE,5,2018-03-07,0.4850531189451889,0,0,-0.012335677086689145
FINANCE,5,2018-03-13,0.5719019286087259,1,0,-0.012062562705908664
FINANCE,5,2018-03-14,0.36498761023412885,0,0,-0.011198191458273943
FINANCE,5,2018-03-15,0.23403112174929333,0,0,-0.0017768347260350703
FINANCE,5,2018-03-16,0.2870332048297728,0,0,-0.010836550433466763
FINANCE,5,2018-03-19,0.2834021669631874,0,0,-0.0165183369998696
FINANCE,5,2018-03-20,0.22260584075751083,0,0,-0.0036560680201108697
FINANCE,5,2018-03-21,0.22571678967711917,0,1,0.009998017217933475
FINANCE,5,2018-03-22,0.25641575769035757,0,1,0.008230536422259682
FINANCE,5,2018-03-23,0.27297217092978726,0,1,0.023136853873848118
FINANCE,5,2018-03-26,0.2907090302359246,0,1,0.0589936700671152
FINANCE,5,2018-03-27,0.26822195747998884,0,1,0.036965515584979736
FINANCE,5,2018-03-28,0.3718963933981997,0,1,0.05310283011423644
FINANCE,5,2018-03-29,0.5000634589276535,1,1,0.05631095796369867
FINANCE,5,2018-04-03,0.4230646093105634,0,1,0.03862879993173007
FINANCE,5,2018-04-06,0.40600658169313697,0,1,0.01178634353713881
FINANCE,5,2018-04-09,0.5334700385477751,1,1,0.024829808860303615
FINANCE,5,2018-04-10,0.5278007957840609,1,0,-0.006626000074923533
FINANCE,5,2018-04-11,0.5559086334154785,1,0,-0.00882317271103994
FINANCE,5,2018-04-17,0.7532805749043218,1,0,-0.007192790973274854
FINANCE,5,2018-04-18,0.7015725828329089,1,0,-0.024392341803220807
FINANCE,5,2018-04-19,0.6161407177093237,1,0,-0.039843316417693564
FINANCE,5,2018-04-23,0.6824015973957555,1,0,-0.03420313982325096
FINANCE,5,2018-04-27,0.6642947157714796,1,0,-0.039057666799059754
FINANCE,5,2018-05-03,0.6318332935813851,1,0,-0.0177653115295624
FINANCE,5,2018-05-08,0.49812444124951,0,0,-0.007777020327925488
FINANCE,5,2018-05-09,0.5281913647694296,1,0,-0.008939791450539025
FINANCE,5,2018-05-10,0.43016876524635766,0,0,-0.0071122835160494224
FINANCE,5,2018-05-14,0.3523873620485445,0,0,-0.025999018030060883
FINANCE,5,2018-05-18,0.3836584385980367,0,0,-0.050452111533442756
FINANCE,5,2018-05-21,0.38383675344386514,0,0,-0.04549287330000995
FINANCE,5,2018-05-24,0.3286200954514762,0,0,-0.039119153530597695
FINANCE,5,2018-05-30,0.22856956753593702,0,0,-0.05063180752219698
FINANCE,5,2018-06-05,0.3450599895037184,0,0,-0.03234310477557767
FINANCE,5,2018-06-07,0.291246513942475,0,0,-0.03198350925072024
FINANCE,5,2018-06-08,0.3021166560638885,0,0,-0.02638610013244924
FINANCE,5,2018-06-13,0.3026331983572434,0,0,-0.017754697531717323
FINANCE,5,2018-06-18,0.3104369006614813,0,0,-0.016622843862300396
FINANCE,5,2018-06-19,0.20990416913786053,0,0,-0.05312179610261736
FINANCE,5,2018-06-20,0.2044125370263354,0,0,-0.05587938710408091
FINANCE,5,2018-06-21,0.2477260982635157,0,0,-0.03520195618305044
FINANCE,5,2018-06-22,0.26134568319283724,0,0,-0.038404844115152215
FINANCE,5,2018-06-29,0.262087527028868,0,0,-0.020844180769628573
FINANCE,5,2018-07-03,0.26236187894831836,0,1,0.0012253079926938248
FINANCE,5,2018-07-04,0.2666993518557383,0,1,0.032458091961004465
FINANCE,5,2018-07-05,0.362918950986525,0,0,-0.02464979528575595
FINANCE,5,2018-07-11,0.3399815882327557,0,0,-0.010140492605398399
FINANCE,5,2018-07-13,0.47927661570806335,0,0,-0.024420612156316857
FINANCE,5,2018-07-16,0.4878267308056911,0,1,0.0016044799001504462
FINANCE,5,2018-07-18,0.46677404200895045,0,0,-0.021662493715400077
FINANCE,5,2018-07-30,0.5418504969233612,1,0,-0.005577699133176517
FINANCE,5,2018-07-31,0.46198175397789754,0,0,-0.04104689330555511
FINANCE,5,2018-08-01,0.5104428407536404,1,1,0.0007655248099935896
FINANCE,5,2018-08-03,0.5574211358642929,1,0,-0.013064374186169792
FINANCE,5,2018-08-07,0.5695621017051873,1,0,-0.020170537592364535
FINANCE,5,2018-08-08,0.5212635290432279,1,1,0.005863914294491179
FINANCE,5,2018-08-15,0.48177104567231843,0,1,0.04441533527057695
FINANCE,5,2018-08-20,0.32805894009039094,0,1,0.005340225535370502
FINANCE,5,2018-08-23,0.5833509423577233,1,1,0.03548231767958221
FINANCE,5,2018-08-28,0.43565154270737794,0,1,0.0613594315759467
FINANCE,5,2018-08-29,0.5105699985918696,1,1,0.04046076464100845
FINANCE,5,2018-08-30,0.44150607752679777,0,1,0.03133414523263811
FINANCE,5,2018-09-04,0.6575823353033154,1,1,0.023345683841128784
FINANCE,5,2018-09-05,0.43582911950970804,0,0,-0.01737909296307072
FINANCE,5,2018-09-12,0.472176354824892,0,0,-0.024101179579890775
FINANCE,5,2018-09-13,0.6225040179918085,1,0,-0.020086452008136968
FINANCE,5,2018-09-19,0.47707516236860803,0,0,-0.029012160858768232
FINANCE,5,2018-09-20,0.4161249876048976,0,0,-0.0261436514347706
FINANCE,5,2018-09-25,0.3796270464866264,0,1,0.014045237250965403
FINANCE,5,2018-09-27,0.5620426213494136,1,1,0.02107271461146598
FINANCE,5,2018-09-28,0.5259276231723157,1,1,0.01679787224663487
FINANCE,5,2018-10-01,0.3932989181414598,0,0,-0.009947441583351369
FINANCE,5,2018-10-02,0.4824603755443925,0,0,-0.005866045863389013
FINANCE,5,2018-10-03,0.38864611844998725,0,1,0.009188067302892122
FINANCE,5,2018-10-05,0.518675551076395,1,1,0.06185822462769819
FINANCE,5,2018-10-08,0.543091292598542,1,1,0.031547610640428214
FINANCE,5,2018-10-15,0.3511409696106921,0,1,0.03549970920119683
FINANCE,5,2018-10-19,0.38383829458372015,0,1,0.07867254437145177
FINANCE,5,2018-10-30,0.6951363981702618,1,0,-0.0032924286845902317
FINANCE,5,2018-11-01,0.6836717336474962,1,0,-0.06301345025093363
FINANCE,5,2018-11-05,0.7524539532019776,1,0,-0.033266173451913406
FINANCE,5,2018-11-07,0.6777672870121361,1,0,-0.014925185411552966
FINANCE,5,2018-11-09,0.5970810912802723,1,0,-0.03048268808174981
FINANCE,5,2018-11-13,0.7598680811419021,1,0,-0.006444145582044869
FINANCE,5,2018-11-14,0.5306592188498132,1,1,0.027423538111710943
FINANCE,5,2018-11-26,0.6084231471315779,1,1,0.007421633475097611
FINANCE,5,2018-11-28,0.7205040795462765,1,1,0.011176147555171712
FINANCE,5,2018-12-10,0.7317921885017176,1,1,0.030106051673890022
FINANCE,5,2018-12-14,0.650767490777243,1,1,0.050355053066357236
FINANCE,5,2019-01-03,0.3229370079676679,0,1,0.003529956671320056
FINANCE,5,2019-01-21,0.516402415512184,1,1,0.026242988708588877
FINANCE,5,2019-01-23,0.5824668659678133,1,1,0.016090828536541757
FINANCE,5,2019-01-29,0.42172781150435784,0,0,-0.03343673336304642
FINANCE,5,2019-01-31,0.4889149490468305,0,0,-0.03923797068394996
FINANCE,5,2019-02-12,0.5379050090746049,1,0,-0.00936780291795758
FINANCE,5,2019-02-13,0.6372300152597631,1,0,-0.05284720858690839
FINANCE,5,2019-02-20,0.5448400855992761,1,0,-0.056328901086485694
FINANCE,5,2019-02-26,0.5511948060380077,1,0,-0.03931258226304801
FINANCE,5,2019-03-01,0.4991788202179291,0,0,-0.03558862945413477
FINANCE,5,2019-03-05,0.4508574933226035,0,0,-0.06861415185940756
FINANCE,5,2019-03-14,0.49667411965347924,0,0,-0.01506884387811469
FINANCE,5,2019-03-18,0.4951008142771574,0,1,0.011108313113658896
FINANCE,5,2019-03-19,0.3348196159298327,0,0,-0.00809347151557982
FINANCE,5,2019-03-21,0.300497414013328,0,1,0.008713129153902432
FINANCE,5,2019-03-25,0.3869361103551267,0,1,0.055212544939309716
FINANCE,5,2019-03-26,0.36191416991358366,0,1,0.04197731724142928
FINANCE,5,2019-03-28,0.3927009391509498,0,1,0.04606318287350186
FINANCE,5,2019-04-01,0.4719008874891882,0,1,0.054459345369011425
FINANCE,5,2019-04-03,0.4407144212382065,0,1,0.015224864926337789
FINANCE,5,2019-04-08,0.35141597598530483,0,0,-0.03419327036173658
FINANCE,5,2019-04-09,0.5933188272776436,1,0,-0.030669717276733066
FINANCE,5,2019-04-10,0.5828565526238814,1,0,-0.0358328195287293
FINANCE,5,2019-04-17,0.6315804474643689,1,0,-0.05702473488693549
FINANCE,5,2019-04-18,0.6082083606569658,1,0,-0.05643756005165124
FINANCE,5,2019-04-23,0.37770382326093743,0,0,-0.033367517747341036
FINANCE,5,2019-04-26,0.6303333328648905,1,0,-0.03214305330839651
FINANCE,5,2019-04-30,0.5820150179988723,1,0,-0.043624971838988835
FINANCE,5,2019-05-03,0.5835955004384228,1,0,-0.024491473434928412
FINANCE,5,2019-05-09,0.39132126479151824,0,0,-0.012297093070685272
FINANCE,5,2019-05-10,0.3573127877416469,0,1,0.03351124175399334
FINANCE,5,2019-05-13,0.34069733981292166,0,1,0.03924837315670149
FINANCE,5,2019-05-14,0.23120855486194025,0,1,0.03226752764746821
FINANCE,5,2019-05-15,0.28088661923860264,0,1,0.0643958387489918
FINANCE,5,2019-05-16,0.3641141015039135,0,1,0.061313018105702
FINANCE,5,2019-05-22,0.34321249342417465,0,1,0.01443348464970673
FINANCE,5,2019-05-23,0.45372958886709014,0,1,0.030735445418694107
FINANCE,5,2019-05-28,0.47572096406609854,0,1,0.03845517780590546
FINANCE,5,2019-05-29,0.5479548864552054,1,1,0.01716081041138451
FINANCE,5,2019-05-30,0.6641347100653504,1,1,0.040271419739822845
FINANCE,5,2019-06-10,0.624876273376124,1,1,0.054808331975525926
FINANCE,5,2019-06-12,0.657654677100481,1,1,0.01611683305847067
FINANCE,5,2019-06-13,0.7059029910644821,1,1,0.0083167269266049
FINANCE,5,2019-06-18,0.7238212267084604,1,1,0.02256512633868346
FINANCE,5,2019-06-19,0.712412286652689,1,1,0.02964861148298037
FINANCE,5,2019-06-27,0.4802328741166386,0,1,0.017324222676038836
FINANCE,5,2019-06-28,0.6852524012883234,1,1,0.05800128778421443
FINANCE,5,2019-07-01,0.6213727771404659,1,1,0.05727165157964054
FINANCE,5,2019-07-03,0.5730504816638874,1,1,0.05357848352809613
FINANCE,5,2019-07-10,0.6919862163376584,1,1,0.026182802048810405
FINANCE,5,2019-07-11,0.700291798988321,1,1,0.024148237650414295
FINANCE,5,2019-07-17,0.7076023564593729,1,1,0.011542103930025194
FINANCE,5,2019-07-19,0.7754478032030536,1,1,0.03571423067755242
FINANCE,5,2019-07-22,0.5721616322520069,1,1,0.03293450256709618
FINANCE,5,2019-07-23,0.6833676444659961,1,1,0.04907804707083829
FINANCE,5,2019-07-24,0.6703631860489183,1,1,0.049003517753282155
FINANCE,5,2019-07-26,0.7799308214583424,1,1,0.07861877913843962
FINANCE,5,2019-07-29,0.7857868213483312,1,1,0.06996421950928866
FINANCE,5,2019-07-30,0.6111518519709166,1,1,0.04355523412798079
FINANCE,5,2019-07-31,0.574559474164416,1,1,0.028123739419845695
FINANCE,5,2019-08-01,0.578917156935477,1,1,0.04459218986065938
FINANCE,5,2019-08-02,0.45775041221431145,0,0,-0.007755255423859797
FINANCE,5,2019-08-05,0.5406191234810995,1,0,-0.021418527284378097
FINANCE,5,2019-08-06,0.5297520481577446,1,0,-0.006073895820086661
FINANCE,5,2019-08-07,0.6383376941110169,1,1,0.01543865531903954
FINANCE,5,2019-08-09,0.6003539345390345,1,0,-0.020314874997033994
FINANCE,5,2019-08-15,0.6317019253154696,1,1,0.00021962790099361307
FINANCE,5,2019-08-16,0.5828593362444456,1,0,-0.0014857804273853414
FINANCE,5,2019-08-19,0.5571711709358007,1,1,0.0016804171361715081
FINANCE,5,2019-08-20,0.5779665325654975,1,0,-0.03626209471967079
FINANCE,5,2019-08-28,0.6076027132521996,1,0,-0.022212686422646732
FINANCE,5,2019-08-30,0.41653033913561577,0,0,-0.0165727471459044
FINANCE,5,2019-09-02,0.4616082578795535,0,0,-0.014072351156454332
FINANCE,5,2019-09-04,0.44030316423230303,0,0,-0.0024613978916385726
FINANCE,5,2019-09-05,0.5251922943361482,1,1,0.009357139212813559
FINANCE,5,2019-09-10,0.3241643683581859,0,1,0.0009484729704709594
FINANCE,5,2019-09-11,0.36212497733915067,0,1,0.002061735646608165
FINANCE,5,2019-09-17,0.4457126047373987,0,1,0.004918128351090401
FINANCE,5,2019-09-18,0.42589365180556477,0,0,-0.012939683008462488
FINANCE,5,2019-09-23,0.37209686432646977,0,0,-0.011952306266317492
FINANCE,5,2019-09-24,0.4084048571620956,0,1,0.01071072627057923
FINANCE,5,2019-09-25,0.42820321295427566,0,1,0.009878697612680787
FINANCE,5,2019-09-26,0.48412831422537145,0,1,0.008599861991378743
FINANCE,5,2019-10-01,0.3670214635733284,0,1,0.031310078423692156
FINANCE,5,2019-10-03,0.3937288589101376,0,1,0.018879611728652712
FINANCE,5,2019-10-07,0.4552476358399681,0,1,0.006717769958560105
FINANCE,5,2019-10-09,0.6014583836428102,1,0,-0.015266964657881021
FINANCE,5,2019-10-11,0.5610373344126761,1,0,-0.010757804475422406
FINANCE,5,2019-10-14,0.5650982838894083,1,0,-0.023386939291239695
FINANCE,5,2019-10-15,0.6088466268368194,1,1,2.9563946981614464e-05
FINANCE,5,2019-10-16,0.5573113199222308,1,1,0.006631285173200885
FINANCE,5,2019-10-17,0.5773065928614475,1,1,0.026348563778530565
FINANCE,5,2019-10-22,0.5110686580977898,1,1,0.02776839438978662
FINANCE,5,2019-10-24,0.5577052693663849,1,1,0.02704438026586109
FINANCE,5,2019-10-25,0.5916820726250798,1,1,0.029784544971283244
FINANCE,5,2019-10-28,0.5347379391695699,1,1,0.020943135750925546
FINANCE,5,2019-10-29,0.5243150002377135,1,1,0.0009275192838569257
FINANCE,5,2019-10-30,0.5297104259817405,1,1,0.017876510692233172
FINANCE,5,2019-10-31,0.556479271753669,1,1,0.02808408382799743
FINANCE,5,2019-11-01,0.5903651741865648,1,1,0.030830017446724867
FINANCE,5,2019-11-04,0.5005392010637493,1,1,0.03621460610322935
FINANCE,5,2019-11-07,0.43679733880016985,0,1,0.028237494851472755
FINANCE,5,2019-11-15,0.5859261414208047,1,1,0.02686524089715525
FINANCE,5,2019-11-18,0.7201892258285636,1,1,0.008984941717458339
FINANCE,5,2019-11-19,0.6376809558952038,1,1,0.008280496289785111
FINANCE,5,2019-11-21,0.6656075536104581,1,0,-0.010895468708316591
FINANCE,5,2019-11-25,0.6124848753751018,1,1,0.0414537162917199
FINANCE,5,2019-11-26,0.5666358100820031,1,1,0.013423662781415713
FINANCE,5,2019-12-02,0.7393218010352763,1,1,0.020710579999612566
FINANCE,5,2019-12-04,0.5574101686559814,1,1,0.002384739195021579
FINANCE,5,2019-12-10,0.3863419523056039,0,1,0.018060177381670206
FINANCE,5,2019-12-13,0.5011113346957264,1,1,0.0070268032359315225
FINANCE,5,2019-12-17,0.5375293842710552,1,1,0.08925057097203615
FINANCE,5,2019-12-19,0.4147311048563071,0,1,0.09466947790780633
FINANCE,5,2019-12-20,0.4844949753581433,0,1,0.06722674984294552
FINANCE,5,2019-12-23,0.4923763731753189,0,1,0.10238408273387356
FINANCE,5,2019-12-26,0.5675497537531116,1,1,0.05949686450206215
FINANCE,5,2020-01-02,0.3839430008827485,0,0,-0.010763169402753014
FINANCE,5,2020-01-06,0.4932946362744043,0,0,-0.02062416887864349
FINANCE,5,2020-01-08,0.3805946546887406,0,1,0.000713550111285377
FINANCE,5,2020-01-14,0.520283308118127,1,0,-0.01241853205312271
FINANCE,5,2020-01-20,0.4246175560730468,0,1,0.005086052637472971
FINANCE,5,2020-01-22,0.5964537724936598,1,0,-0.00533447235419493
FINANCE,5,2020-01-24,0.6517901001078139,1,0,-0.00808503858805043
FINANCE,5,2020-01-28,0.5715664593504437,1,1,8.935885555017009e-05
FINANCE,5,2020-01-29,0.6353302083873426,1,0,-0.01957088094785131
FINANCE,5,2020-01-31,0.6188640384744617,1,0,-0.04221571180326178
FINANCE,5,2020-02-05,0.5251618777748274,1,0,-0.02079953038443716
FINANCE,5,2020-02-06,0.481066294479906,0,0,-0.026925006578256028
FINANCE,5,2020-02-10,0.572087788608977,1,0,-0.015271327953636615
FINANCE,5,2020-02-11,0.4338826269443034,0,0,-0.04102172828776063
FINANCE,5,2020-02-12,0.44532605872433795,0,0,-0.056830893340237165
FINANCE,5,2020-02-13,0.3256626832390951,0,0,-0.045767659926559734
FINANCE,5,2020-02-17,0.3852699283520722,0,0,-0.11617892829666066
FINANCE,5,2020-02-19,0.4011413122426301,0,0,-0.1551183730441994
FINANCE,5,2020-02-24,0.3973325330423992,0,0,-0.08401659560255792
FINANCE,5,2020-02-26,0.2664773718491771,0,0,-0.1165097999498158
FINANCE,5,2020-03-02,0.2588081519874902,0,0,-0.16371116071580416
FINANCE,5,2020-03-06,0.25299044997435377,0,0,-0.20986315966726488
FINANCE,5,2020-03-10,0.12412089974011993,0,0,-0.14460433890162117
FINANCE,5,2020-03-11,0.21785436983252185,0,0,-0.1497201031141211
FINANCE,5,2020-03-12,0.28803896107411575,0,0,-0.022302623330615057
FINANCE,5,2020-03-13,0.1981512638914006,0,1,0.005378602020341905
FINANCE,5,2020-03-19,0.3049542868935691,0,1,0.21235926391935234
FINANCE,5,2020-05-12,0.02580989878306606,0,1,0.12559233177597773
FINANCE,5,2020-05-14,0.3837743591890627,0,1,0.0907699045042214
FINANCE,5,2020-05-18,0.6149645090394332,1,0,-0.00171830252170313
FINANCE,5,2020-05-19,0.7132982226945721,1,1,0.010668067639530099
FINANCE,5,2020-05-21,0.7184888695233967,1,0,-0.038875938558962875
FINANCE,5,2020-05-26,0.9498736876891577,1,1,0.011172360909374568
FINANCE,5,2020-05-28,0.9257548600583789,1,1,0.019086974961222136
FINANCE,5,2020-05-29,0.893008136767164,1,1,0.05439332435907107
FINANCE,5,2020-06-02,0.8027227910163517,1,1,0.053686682752518644
FINANCE,5,2020-06-03,0.9247760671347117,1,1,0.06362835340961959
FINANCE,5,2020-06-08,0.8721026062610335,1,1,0.0590104068491617
FINANCE,5,2020-06-09,0.803007708809762,1,1,0.036313407901837014
FINANCE,5,2020-06-11,0.6444890847331669,1,1,0.04104144135891086
FINANCE,5,2020-06-12,0.7629357798629034,1,1,0.026115326760334234
FINANCE,5,2020-06-16,0.6639638740642524,1,1,0.018739186001624164
FINANCE,5,2020-06-17,0.7111913073333892,1,1,0.007491986549560181
FINANCE,5,2020-06-19,0.6436996421853894,1,1,0.0013680411855010455
FINANCE,5,2020-06-22,0.7017669621226033,1,0,-0.020459623899298673
FINANCE,5,2020-06-23,0.7179876674869786,1,0,-0.006506994908077268
FINANCE,5,2020-06-24,0.7667040981196893,1,0,-0.01261713019225763
FINANCE,5,2020-06-25,0.7461320811914716,1,0,-0.012864700283524155
FINANCE,5,2020-06-26,0.7621408278902042,1,0,-0.035863222719197285
FINANCE,5,2020-06-29,0.681905290438352,1,0,-0.025252364277768446
FINANCE,5,2020-06-30,0.6325744229780198,1,0,-0.0304065726238828
FINANCE,5,2020-07-01,0.6219534691192621,1,0,-0.01925061678537332
FINANCE,5,2020-07-02,0.4513771106850288,0,0,-0.003759874272485142
FINANCE,5,2020-07-03,0.37937287772573347,0,0,-0.009594076360212922
FINANCE,5,2020-07-06,0.35654407164222895,0,0,-0.03941185980722495
FINANCE,5,2020-07-07,0.3690746362883853,0,0,-0.007496464389469049
FINANCE,5,2020-07-08,0.3096394679905222,0,0,-0.01786665066764115
FINANCE,5,2020-07-09,0.3776078929293563,0,0,-0.021839556122998927
FINANCE,5,2020-07-10,0.3052407291173879,0,1,0.00516713345421449
FINANCE,5,2020-07-13,0.25779627742768335,0,1,0.04470745266275311
FINANCE,5,2020-07-14,0.3432517993914702,0,1,0.009752192088135603
FINANCE,5,2020-07-15,0.3637098936934135,0,1,0.01279879844045917
FINANCE,5,2020-07-16,0.40671140718609194,0,1,0.0002682209769795385
FINANCE,5,2020-07-17,0.5452407198174493,1,1,0.009632841544870319
FINANCE,5,2020-07-20,0.572049660491701,1,1,0.009091506829417062
FINANCE,5,2020-07-21,0.5540740064323635,1,0,-0.0017857215863925635
FINANCE,5,2020-07-22,0.5498134018787019,1,0,-0.0010253064680806334
FINANCE,5,2020-07-23,0.593607721044164,1,1,0.035009031945612445
FINANCE,5,2020-07-24,0.61100812284845,1,1,0.03395683930472049
FINANCE,5,2020-07-27,0.638934052128373,1,1,0.029633623316674962
FINANCE,5,2020-07-28,0.5705592304352096,1,1,0.037208035511718585
FINANCE,5,2020-07-29,0.523475663455905,1,1,0.044511670680654536
FINANCE,5,2020-07-31,0.532433810478113,1,1,0.02722058743605138
FINANCE,5,2020-08-04,0.7124241303804436,1,1,0.01640478338042417
FINANCE,5,2020-08-06,0.6126077159939937,1,1,0.005283870350250686
FINANCE,5,2020-08-07,0.6489768729222913,1,1,0.010872802322339892
FINANCE,5,2020-08-10,0.59050347147816,1,0,-0.0011625619142190402
FINANCE,5,2020-08-11,0.6771696473588946,1,1,0.028669684982031374
FINANCE,5,2020-08-12,0.6635389616751579,1,1,0.07086479203218277
FINANCE,5,2020-08-13,0.6358138411816667,1,1,0.05838559964788659
FINANCE,5,2020-08-14,0.6719506433416096,1,1,0.06464819195020488
FINANCE,5,2020-08-17,0.6712115876246684,1,1,0.06332253245835151
FINANCE,5,2020-08-18,0.5143409994640267,1,1,0.010966603319190638
FINANCE,5,2020-08-19,0.5733843950477427,1,0,-0.04768667053267572
FINANCE,5,2020-08-20,0.6505590254821417,1,0,-0.038632039445856026
FINANCE,5,2020-08-21,0.6330561875320425,1,0,-0.04991200797587858
FINANCE,5,2020-08-24,0.6325352288485843,1,0,-0.052174505629822066
FINANCE,5,2020-08-25,0.6011198274587319,1,0,-0.029765173975479953
FINANCE,5,2020-08-26,0.6359624311731162,1,0,-0.012219808036209256
FINANCE,5,2020-08-27,0.5983885489148005,1,0,-0.011903809064200743
FINANCE,5,2020-08-28,0.5641947816873818,1,0,-0.018254783995640622
FINANCE,5,2020-08-31,0.5762358484515738,1,1,0.0015231110622322408
FINANCE,5,2020-09-02,0.4616149016772572,0,0,-0.014471886085027696
FINANCE,5,2020-09-03,0.4502028182650796,0,0,-0.01352822151185551
FINANCE,5,2020-09-04,0.4294606987771813,0,0,-0.0030059764891843255
FINANCE,5,2020-09-07,0.4957207445824514,0,1,0.009714507492740054
FINANCE,5,2020-09-08,0.38249911658534497,0,0,-0.0008710946450699586
FINANCE,5,2020-09-09,0.38197604508288246,0,1,0.0010555280050383864
FINANCE,5,2020-09-10,0.48101905235732184,0,1,0.020218086732453955
FINANCE,5,2020-09-11,0.4922510725968706,0,1,0.03236117676809758
FINANCE,5,2020-09-14,0.5590511464950279,1,1,0.028204239047308732
FINANCE,5,2020-09-15,0.623627231225533,1,1,0.02271394164542806
FINANCE,5,2020-09-16,0.6215863157812933,1,1,0.013174012384294498
FINANCE,5,2020-09-17,0.6712096284769554,1,0,-0.005102846070114908
FINANCE,5,2020-09-18,0.6942499938908125,1,0,-0.02032323415678705
FINANCE,5,2020-09-21,0.7509659248867937,1,0,-0.005580507462095707
FINANCE,5,2020-09-22,0.6522630504764089,1,1,0.004782729443754352
FINANCE,5,2020-09-23,0.6108573024872166,1,1,0.01120696271126942
FINANCE,5,2020-09-24,0.655373012398996,1,1,0.0427027160637965
FINANCE,5,2020-09-25,0.679868678449213,1,0,-0.04326822196854052
FINANCE,5,2020-09-28,0.7689012347184966,1,0,-0.06970016752498842
FINANCE,5,2020-09-29,0.6285978018709404,1,0,-0.061579487362036445
FINANCE,5,2020-09-30,0.6656929833569916,1,0,-0.050367393806234007
FINANCE,5,2020-10-02,0.6637656719400433,1,0,-0.06292590691934541
FINANCE,5,2020-10-05,0.2630655809896664,0,1,0.022844079269781936
FINANCE,5,2020-10-06,0.2974683038337784,0,1,0.0328534692298974
FINANCE,5,2020-10-07,0.3156258225270163,0,1,0.03315011891326569
FINANCE,5,2020-10-08,0.4895701612689974,0,1,0.03727338705746286
FINANCE,5,2020-10-09,0.43117641763039,0,1,0.06459363986416156
FINANCE,5,2020-10-12,0.6141103508403566,1,1,0.054984241078654295
FINANCE,5,2020-10-13,0.5755428744244305,1,1,0.05361084027549845
FINANCE,5,2020-10-14,0.6900022278093358,1,0,-0.009192108362489626
FINANCE,5,2020-10-15,0.5865703475470481,1,0,-0.019887061849775733
FINANCE,5,2020-10-16,0.49255808220062686,0,0,-0.04947293041557066
FINANCE,5,2020-10-19,0.6567271168731114,1,0,-0.06320702612904161
FINANCE,5,2020-10-20,0.6711219323249867,1,0,-0.05745911994478803
FINANCE,5,2020-10-21,0.45902117672999276,0,0,-0.01299240382666278
FINANCE,5,2020-10-22,0.5384188959055383,1,1,0.011733068712662442
FINANCE,5,2020-10-23,0.5969877615202872,1,0,-0.017713569801934503
FINANCE,5,2020-10-26,0.539409945307385,1,1,0.023858980532062368
FINANCE,5,2020-10-27,0.5392231413514288,1,1,0.035614790853128575
FINANCE,5,2020-10-28,0.46242431905858555,0,1,0.061381355000774684
FINANCE,5,2020-10-29,0.5010826568282364,1,1,0.03723724127628114
FINANCE,5,2020-11-02,0.4778050747899806,0,1,0.05017156949485457
FINANCE,5,2020-11-03,0.581158899180996,1,1,0.028884726620187484
FINANCE,5,2020-11-04,0.5985307915657376,1,1,0.018925539679277126
FINANCE,5,2020-11-05,0.7407448661344247,1,0,-0.0035621945594355164
FINANCE,5,2020-11-06,0.6957474310376384,1,0,-0.009489347412567684
FINANCE,5,2020-11-09,0.7309851448824287,1,0,-0.006267347980275284
