date,s_vader,s_lm,n_articles,neg_share_vader,neg_share_lm
2018-02-18,0.1531,1.0,1,0.0,0.0
2018-02-19,-0.6333,1.0,1,1.0,0.0
2018-02-20,-0.4316,0.0,2,1.0,0.5
2018-02-21,-0.2716,-0.2222222222222222,3,0.6666666666666666,0.6666666666666666
2018-02-22,0.32346,0.175,5,0.2,0.2
2018-02-23,0.0800875,-0.09583333333333334,8,0.5,0.5
2018-02-24,0.004824999999999996,0.35,4,0.5,0.0
2018-02-25,0.4512,0.1851851851851852,3,0.0,0.0
2018-02-26,0.8957,1.0,1,0.0,0.0
2018-02-27,-0.46749999999999997,-0.3333333333333333,7,0.7142857142857143,0.7142857142857143
2018-02-28,0.19745000000000001,-0.0625,8,0.25,0.125
2018-03-01,-0.34866,-0.3111111111111111,5,0.8,0.6
2018-03-02,0.39952499999999996,0.576388888888889,12,0.25,0.16666666666666666
2018-03-03,0.2582333333333333,-0.6666666666666666,3,0.3333333333333333,0.6666666666666666
2018-03-04,0.02647999999999997,0.11428571428571428,5,0.4,0.2
2018-03-05,0.012100000000000019,0.3333333333333333,3,0.6666666666666666,0.0
2018-03-06,0.14798,-0.36363636363636365,5,0.4,0.6
2018-03-07,-0.6459999999999999,-0.4642857142857143,2,1.0,1.0
2018-03-08,0.34909999999999997,-0.6666666666666666,3,0.3333333333333333,0.6666666666666666
2018-03-09,-0.244975,-0.3409090909090909,4,0.5,0.75
2018-03-10,-0.0787666666666667,-0.22222222222222224,3,0.3333333333333333,0.3333333333333333
2018-03-11,0.9906,0.7777777777777778,1,0.0,0.0
2018-03-12,-0.008179999999999988,0.36,5,0.4,0.2
2018-03-13,0.10846666666666667,-0.16666666666666666,3,0.3333333333333333,0.3333333333333333
2018-03-14,-0.009542857142857155,-0.07142857142857142,7,0.42857142857142855,0.42857142857142855
2018-03-15,0.009454545454545464,-0.15159386068476977,11,0.5454545454545454,0.45454545454545453
2018-03-16,0.0953,0.28535353535353536,6,0.3333333333333333,0.3333333333333333
2018-03-17,-0.002819999999999978,-0.48571428571428565,5,0.4,0.8
2018-03-20,-0.87695,0.0,2,1.0,0.0
2018-03-21,-0.07897777777777777,0.1111111111111111,9,0.6666666666666666,0.3333333333333333
2018-03-22,-0.22311999999999999,-0.03666666666666667,5,0.6,0.4
2018-03-23,0.17338571428571428,0.13265306122448978,7,0.42857142857142855,0.0
2018-03-24,-0.3809,-0.3333333333333333,3,0.6666666666666666,0.3333333333333333
2018-03-25,0.768225,0.3,4,0.0,0.25
2018-03-27,0.06180000000000002,-0.06398809523809526,8,0.375,0.375
2018-03-28,0.12633333333333333,-0.29797979797979796,6,0.5,0.6666666666666666
2018-03-29,0.20171538461538463,-0.019780219780219783,13,0.3076923076923077,0.38461538461538464
2018-03-30,-0.16153333333333333,-0.041666666666666664,6,0.6666666666666666,0.3333333333333333
2018-03-31,0.0252,0.16666666666666666,3,0.3333333333333333,0.0
2018-04-01,0.7615,0.0,1,0.0,0.0
2018-04-02,0.07844999999999999,0.3333333333333333,4,0.5,0.0
2018-04-03,-0.038489999999999976,0.19166666666666668,10,0.6,0.2
2018-04-04,-0.01722857142857142,-0.35374149659863946,7,0.5714285714285714,0.7142857142857143
2018-04-05,-0.23708,-0.5333333333333333,5,0.6,0.8
2018-04-06,0.05009999999999999,0.49851190476190477,8,0.5,0.25
2018-04-07,0.9007499999999999,-0.16666666666666666,2,0.0,0.5
2018-04-09,0.3699571428571429,-0.11054421768707483,7,0.14285714285714285,0.2857142857142857
2018-04-10,0.3265,0.0,4,0.25,0.25
2018-04-11,-0.08641666666666666,-0.21164021164021163,6,0.3333333333333333,0.3333333333333333
2018-04-12,0.12741428571428573,0.14285714285714285,7,0.42857142857142855,0.2857142857142857
2018-04-13,-0.07911666666666668,-0.16844430079724196,6,0.5,0.6666666666666666
2018-04-14,0.9746,0.4444444444444444,3,0.0,0.0
2018-04-15,-0.9687,-0.6363636363636364,1,1.0,1.0
2018-04-16,-0.2983,-0.5,2,1.0,0.5
2018-04-17,-0.11440000000000002,0.14523809523809522,7,0.5714285714285714,0.42857142857142855
2018-04-18,0.4046090909090909,0.3575757575757576,11,0.18181818181818182,0.09090909090909091
2018-04-19,0.5304,0.16666666666666666,6,0.16666666666666666,0.16666666666666666
2018-04-20,-0.16010833333333332,-0.4166666666666667,12,0.5833333333333334,0.6666666666666666
2018-04-21,0.41737142857142856,0.5857142857142856,7,0.2857142857142857,0.14285714285714285
2018-04-22,0.06680000000000001,0.22666666666666666,5,0.4,0.2
2018-04-23,0.3780333333333334,0.0,3,0.3333333333333333,0.3333333333333333
2018-04-24,0.03166000000000002,-0.5333333333333333,5,0.6,0.6
2018-04-25,-0.07009999999999998,0.11111111111111112,6,0.6666666666666666,0.3333333333333333
2018-04-26,0.405675,0.04166666666666666,8,0.375,0.25
2018-04-27,0.04368000000000003,-0.3,5,0.6,0.6
2018-04-28,0.441075,0.0,4,0.0,0.25
2018-04-29,0.6757,0.5,2,0.0,0.0
2018-04-30,0.71835,0.6666666666666666,2,0.0,0.0
2018-05-01,0.31756666666666666,0.225,6,0.16666666666666666,0.3333333333333333
2018-05-02,0.04361428571428573,0.0,7,0.42857142857142855,0.2857142857142857
2018-05-03,0.01893333333333332,0.02857142857142857,6,0.5,0.3333333333333333
2018-05-04,-0.03983750000000001,-0.2773809523809524,8,0.5,0.625
2018-05-05,0.0029333333333333065,-0.26666666666666666,3,0.6666666666666666,0.3333333333333333
2018-05-06,0.82275,0.2875,4,0.0,0.25
2018-05-07,-0.025749999999999995,0.15000000000000002,4,0.25,0.5
2018-05-08,-0.19542857142857142,0.05000000000000001,7,0.5714285714285714,0.2857142857142857
2018-05-09,-0.12188888888888888,-0.4592592592592592,9,0.6666666666666666,0.5555555555555556
2018-05-10,0.7041666666666666,0.47222222222222215,6,0.0,0.16666666666666666
2018-05-11,0.012422222222222211,-0.10008818342151675,9,0.4444444444444444,0.3333333333333333
2018-05-12,0.33608000000000005,0.45714285714285713,5,0.2,0.0
2018-05-13,0.2693333333333333,-0.16666666666666666,6,0.16666666666666666,0.3333333333333333
2018-05-14,0.2374,0.3333333333333333,5,0.4,0.2
2018-05-15,0.2598,-0.5,6,0.16666666666666666,0.5
2018-05-16,-0.33088181818181817,-0.15365686944634313,11,0.7272727272727273,0.45454545454545453
2018-05-17,0.20667,-0.1825438596491228,10,0.3,0.4
2018-05-18,0.0476375,-0.3761904761904762,8,0.375,0.625
2018-05-19,-0.23899999999999996,-0.2,5,0.6,0.4
2018-05-20,0.35605,0.17777777777777778,6,0.16666666666666666,0.16666666666666666
2018-05-21,-0.20319999999999996,0.16666666666666666,3,0.6666666666666666,0.3333333333333333
2018-05-22,-0.11260000000000003,-1.0,2,0.5,1.0
2018-05-23,0.4080818181818182,0.36363636363636365,11,0.2727272727272727,0.18181818181818182
2018-05-24,0.5788833333333333,-0.16666666666666666,6,0.16666666666666666,0.5
2018-05-25,-0.12828,-0.22000000000000003,10,0.6,0.4
2018-05-26,0.49355,0.5,2,0.0,0.0
2018-05-27,-0.5831666666666667,-0.3333333333333333,3,0.6666666666666666,0.3333333333333333
2018-05-28,-0.47713333333333335,-0.3333333333333333,3,0.6666666666666666,0.3333333333333333
2018-05-29,0.26476666666666665,-0.8095238095238094,3,0.3333333333333333,1.0
2018-05-30,0.011874999999999997,-0.45833333333333337,4,0.5,0.5
2018-05-31,0.37801999999999997,-0.09904761904761905,10,0.2,0.3
2018-06-01,-0.07136666666666668,-0.325,6,0.6666666666666666,0.5
2018-06-02,-0.09177142857142859,0.0,7,0.42857142857142855,0.14285714285714285
2018-06-03,-0.10166666666666668,-0.4444444444444444,3,0.6666666666666666,0.6666666666666666
2018-06-04,-0.12150000000000001,-0.14285714285714285,7,0.5714285714285714,0.42857142857142855
2018-06-05,0.024249999999999994,0.0,2,0.5,0.5
2018-06-06,-0.12465999999999999,-0.2,5,0.4,0.2
2018-06-07,-0.102475,-0.125,8,0.5,0.25
2018-06-08,-0.09588666666666668,-0.06666666666666667,15,0.6,0.2
2018-06-09,0.37678,-0.13333333333333336,5,0.4,0.4
2018-06-10,0.25749999999999995,-0.5,2,0.5,0.5
2018-06-11,-0.243625,-0.6875,4,0.75,0.75
2018-06-12,0.21299999999999997,-0.4393939393939394,6,0.5,0.6666666666666666
2018-06-13,0.128,-0.5416666666666666,8,0.25,0.625
2018-06-14,0.1901888888888889,0.1,9,0.3333333333333333,0.2222222222222222
2018-06-15,-0.5591999999999999,-0.625,8,0.875,0.625
2018-06-16,-0.93,1.0,1,1.0,0.0
2018-06-17,-0.3982,-0.5,2,0.5,0.5
2018-06-18,0.3071333333333333,-0.3333333333333333,3,0.0,0.3333333333333333
2018-06-19,-0.07851666666666667,-0.1984126984126984,6,0.5,0.5
2018-06-20,0.3515,-0.2,9,0.2222222222222222,0.4444444444444444
2018-06-21,0.3745833333333333,0.12121212121212122,6,0.16666666666666666,0.16666666666666666
2018-06-22,-0.09297,-0.12,10,0.6,0.5
2018-06-23,0.5788857142857143,0.4253968253968254,7,0.14285714285714285,0.0
2018-06-24,-0.439825,-0.11363636363636363,4,0.75,0.5
2018-06-25,0.23472500000000002,-0.4583333333333333,4,0.25,0.75
2018-06-26,0.26403333333333334,-0.06746031746031746,6,0.3333333333333333,0.5
2018-06-27,0.08752857142857143,-0.2253968253968254,7,0.42857142857142855,0.5714285714285714
2018-06-28,0.163925,0.75,4,0.25,0.0
2018-06-29,0.005237499999999992,-0.14583333333333334,8,0.5,0.375
2018-06-30,0.27821999999999997,0.06666666666666665,5,0.2,0.2
2018-07-01,0.2598,0.39999999999999997,6,0.3333333333333333,0.16666666666666666
2018-07-02,0.19644,-0.3333333333333333,5,0.4,0.4
2018-07-03,0.334425,-0.04545454545454544,4,0.25,0.25
2018-07-04,0.22985,0.11111111111111112,6,0.16666666666666666,0.3333333333333333
2018-07-05,0.21385,0.08,10,0.3,0.3
2018-07-06,0.5583714285714285,-0.18253968253968253,7,0.2857142857142857,0.5714285714285714
2018-07-07,0.39638,0.27692307692307694,5,0.2,0.2
2018-07-08,0.5106,1.0,1,0.0,0.0
2018-07-09,-0.23135,-0.16666666666666666,2,0.5,0.5
2018-07-10,0.134325,-0.32670454545454547,8,0.375,0.625
2018-07-11,0.207225,-0.056249999999999994,8,0.375,0.375
2018-07-12,0.5484125,0.16249999999999998,8,0.125,0.25
2018-07-13,0.22272857142857141,0.37074829931972786,7,0.2857142857142857,0.14285714285714285
2018-07-14,-0.059750000000000025,-0.375,2,0.5,0.5
2018-07-15,-0.9816,1.0,1,1.0,0.0
2018-07-16,-0.2297,-0.5757575757575758,4,0.5,0.75
2018-07-17,0.28307499999999997,0.14285714285714285,4,0.25,0.25
2018-07-18,-0.42967500000000003,-0.25,4,0.75,0.5
2018-07-19,-0.3154,0.08333333333333333,4,0.75,0.5
2018-07-20,0.03123749999999999,0.04642857142857143,8,0.375,0.375
2018-07-21,0.05971666666666666,0.43333333333333335,6,0.5,0.16666666666666666
2018-07-22,0.360675,0.35714285714285715,4,0.25,0.25
2018-07-23,0.21563333333333334,-0.16666666666666666,3,0.3333333333333333,0.3333333333333333
2018-07-24,-0.5610666666666667,-0.2888888888888889,3,0.6666666666666666,0.6666666666666666
2018-07-25,0.6567666666666666,0.11111111111111112,6,0.0,0.3333333333333333
2018-07-26,0.4173142857142857,0.05274725274725275,7,0.2857142857142857,0.42857142857142855
2018-07-27,0.39127999999999996,-0.1,5,0.2,0.6
2018-07-28,-0.836,-0.5,1,1.0,1.0
2018-07-29,0.61005,0.8333333333333333,2,0.0,0.0
2018-07-30,-0.128,-0.2,1,1.0,1.0
2018-07-31,0.21307777777777778,-0.1037037037037037,9,0.4444444444444444,0.4444444444444444
2018-08-01,0.2678,0.2,5,0.4,0.2
2018-08-02,0.08816666666666666,0.013888888888888876,6,0.3333333333333333,0.3333333333333333
2018-08-03,0.06536666666666667,-0.12092267706302791,9,0.3333333333333333,0.5555555555555556
2018-08-04,-0.39493333333333336,-0.6,6,0.6666666666666666,0.6666666666666666
2018-08-05,0.2144,0.0,1,0.0,0.0
2018-08-06,-0.128575,0.35,4,0.5,0.25
2018-08-07,-0.21475714285714287,-0.33555967841682127,7,0.7142857142857143,0.7142857142857143
2018-08-08,-0.6425285714285714,-0.8809523809523808,7,0.8571428571428571,1.0
2018-08-09,-0.1913857142857143,-0.473639455782313,14,0.5714285714285714,0.6428571428571429
2018-08-10,0.16964545454545454,-0.10245310245310245,11,0.36363636363636365,0.45454545454545453
2018-08-11,0.352675,-0.375,8,0.375,0.625
2018-08-12,0.01372,-0.62,5,0.4,0.8
2018-08-13,0.42535000000000006,0.13888888888888887,6,0.16666666666666666,0.16666666666666666
2018-08-14,0.44518,0.4666666666666666,5,0.2,0.2
2018-08-15,-0.36858571428571424,-0.6580847723704866,7,0.7142857142857143,0.8571428571428571
2018-08-16,0.012799999999999987,-0.29523809523809524,7,0.5714285714285714,0.5714285714285714
2018-08-17,-0.004671428571428564,-0.2857142857142857,7,0.42857142857142855,0.5714285714285714
2018-08-18,0.17144285714285715,0.30068027210884357,7,0.2857142857142857,0.2857142857142857
2018-08-19,0.28544,-0.32,5,0.2,0.6
2018-08-20,0.7263999999999999,0.0888888888888889,4,0.0,0.5
2018-08-21,-0.2286,0.21142857142857144,5,0.6,0.2
2018-08-22,0.14483333333333334,0.0,6,0.5,0.3333333333333333
2018-08-23,0.35988888888888887,-0.07037037037037036,9,0.2222222222222222,0.3333333333333333
2018-08-24,-0.4162625,-0.29166666666666663,8,0.75,0.5
2018-08-25,-0.22959999999999997,-0.5416666666666666,4,0.5,1.0
2018-08-26,0.4197333333333333,-0.3333333333333333,3,0.0,0.3333333333333333
2018-08-27,-0.17966666666666667,0.22222222222222224,3,0.6666666666666666,0.3333333333333333
2018-08-28,0.25270000000000004,-0.16666666666666669,4,0.25,0.5
2018-08-29,0.2892428571428572,0.2380952380952381,7,0.42857142857142855,0.2857142857142857
2018-08-30,0.3426777777777778,0.18518518518518517,9,0.2222222222222222,0.3333333333333333
2018-08-31,0.1519,0.24166666666666667,6,0.3333333333333333,0.16666666666666666
2018-09-01,-0.057599999999999985,0.0,3,0.3333333333333333,0.0
2018-09-02,0.2916666666666667,0.0,3,0.0,0.0
2018-09-03,-0.3058571428571429,-0.2857142857142857,7,0.5714285714285714,0.42857142857142855
2018-09-04,-0.5025499999999999,-0.5735294117647058,4,0.75,0.75
2018-09-05,-0.16118333333333335,-0.6825396825396824,6,0.5,0.8333333333333334
2018-09-06,-0.86575,0.5,2,1.0,0.0
2018-09-07,-0.09585714285714286,-0.00714285714285715,7,0.5714285714285714,0.42857142857142855
2018-09-08,-0.4124,-1.0,2,0.5,1.0
2018-09-09,0.8620000000000001,0.6666666666666666,3,0.0,0.0
2018-09-10,-0.042266666666666675,-0.28571428571428575,3,0.3333333333333333,0.3333333333333333
2018-09-11,-0.23900000000000002,-0.2533333333333333,5,0.6,0.6
2018-09-12,-0.05862500000000001,-0.07878151260504201,8,0.5,0.5
2018-09-13,0.13848,0.022222222222222233,5,0.4,0.4
2018-09-14,-0.029477777777777787,0.14074074074074075,9,0.3333333333333333,0.2222222222222222
2018-09-15,0.42438000000000003,-0.32857142857142857,5,0.0,0.6
2018-09-16,0.39385,0.0,2,0.0,0.0
2018-09-17,-0.09706666666666663,-0.4444444444444444,3,0.6666666666666666,0.6666666666666666
2018-09-18,-0.12245,-0.08333333333333333,6,0.5,0.3333333333333333
2018-09-19,0.020642857142857136,-0.17092731829573934,7,0.5714285714285714,0.5714285714285714
2018-09-20,-0.11562499999999999,-0.03216374269005848,8,0.5,0.375
2018-09-21,0.00887500000000001,-0.355982905982906,12,0.3333333333333333,0.5833333333333334
2018-09-22,-0.09513999999999999,-0.6833333333333333,5,0.4,0.8
2018-09-23,-0.9225,0.0,1,1.0,0.0
2018-09-24,0.497,-0.375,1,0.0,1.0
2018-09-25,0.02575000000000005,-0.008547008547008572,2,0.5,0.5
2018-09-26,0.10207,-0.310076473234368,10,0.5,0.6
2018-09-27,-0.4427142857142857,-0.2380952380952381,7,0.7142857142857143,0.42857142857142855
2018-09-28,0.17601666666666663,-0.42857142857142855,6,0.5,0.6666666666666666
2018-09-29,-0.12008,-0.1,5,0.4,0.2
2018-09-30,0.23662857142857144,-0.10158730158730157,7,0.14285714285714285,0.42857142857142855
2018-10-01,-0.28736666666666666,-0.4142857142857143,3,0.6666666666666666,1.0
2018-10-02,-0.47727142857142857,-0.5194805194805194,7,0.7142857142857143,0.7142857142857143
2018-10-03,0.024430000000000018,-0.11545454545454548,10,0.6,0.3
2018-10-04,-0.04583333333333333,-0.2787878787878788,9,0.4444444444444444,0.5555555555555556
2018-10-05,0.44042000000000003,-0.25999999999999995,10,0.2,0.5
2018-10-06,0.18105000000000002,0.19444444444444445,6,0.5,0.3333333333333333
2018-10-07,-0.23323999999999998,0.16,5,0.6,0.2
2018-10-08,-0.30735,-0.22023809523809523,8,0.75,0.625
2018-10-09,0.4824,-0.45,4,0.25,0.5
2018-10-10,-0.16026153846153848,-0.13956043956043956,13,0.5384615384615384,0.46153846153846156
2018-10-11,0.051224999999999986,0.275,4,0.25,0.25
2018-10-12,0.11848571428571428,-0.08843537414965985,7,0.42857142857142855,0.42857142857142855
2018-10-13,0.2672333333333333,-0.13333333333333333,3,0.3333333333333333,0.3333333333333333
2018-10-14,-0.4939,0.0,2,1.0,0.0
2018-10-15,0.01644,-0.2739160839160839,10,0.4,0.6
2018-10-16,-0.017666666666666664,-0.13636363636363638,6,0.3333333333333333,0.3333333333333333
2018-10-17,-0.22011111111111112,0.014430014430014435,9,0.5555555555555556,0.3333333333333333
2018-10-18,-0.10962222222222223,-0.4166666666666667,9,0.5555555555555556,0.4444444444444444
2018-10-19,0.26921,-0.06666666666666667,10,0.3,0.3
2018-10-20,0.05571428571428571,-0.07482993197278913,7,0.42857142857142855,0.14285714285714285
2018-10-21,-0.15248333333333333,0.09999999999999999,6,0.5,0.3333333333333333
2018-10-22,0.6341666666666667,-0.4444444444444444,3,0.0,0.6666666666666666
2018-10-23,0.26579,0.18333333333333332,10,0.3,0.3
2018-10-24,-0.12098181818181818,0.12012987012987013,11,0.45454545454545453,0.2727272727272727
2018-10-25,0.550925,0.20833333333333334,4,0.0,0.0
2018-10-26,0.17428333333333335,-0.38888888888888884,6,0.16666666666666666,0.5
2018-10-27,0.12170000000000003,-0.3333333333333333,3,0.3333333333333333,0.3333333333333333
2018-10-28,0.8981666666666667,-0.18253968253968256,3,0.0,0.6666666666666666
2018-10-29,0.19527499999999998,-0.04910714285714285,8,0.25,0.375
2018-10-30,-0.3917076923076923,-0.29230769230769227,13,0.6923076923076923,0.46153846153846156
2018-10-31,0.23772499999999996,-0.25925925925925924,12,0.25,0.4166666666666667
2018-11-01,0.14515,-0.22222222222222224,6,0.3333333333333333,0.3333333333333333
2018-11-02,0.052490909090909095,-0.4536796536796537,11,0.36363636363636365,0.5454545454545454
2018-11-03,-0.7445333333333334,-0.16666666666666666,3,1.0,0.3333333333333333
2018-11-05,0.9576,-0.42857142857142855,1,0.0,1.0
2018-11-06,0.48131666666666667,-0.24444444444444444,6,0.16666666666666666,0.6666666666666666
2018-11-07,0.3261,0.06277056277056277,3,0.3333333333333333,0.3333333333333333
2018-11-08,0.39049999999999996,-0.4,4,0.25,0.5
2018-11-09,-0.0436125,0.004807692307692311,8,0.625,0.375
2018-11-10,0.9366333333333333,0.13333333333333333,3,0.0,0.3333333333333333
2018-11-11,0.96305,-0.6428571428571428,2,0.0,1.0
2018-11-12,0.8957,0.0,1,0.0,0.0
2018-11-13,-0.22549999999999998,-0.40675324675324676,5,0.6,1.0
2018-11-14,0.45260000000000006,0.2380952380952381,3,0.0,0.0
2018-11-15,0.2957,-0.25,2,0.5,0.5
2018-11-16,0.9636,-0.21212121212121213,3,0.0,0.6666666666666666
2018-11-17,0.40364000000000005,0.2,5,0.4,0.4
2018-11-18,0.9195666666666668,0.4666666666666666,3,0.0,0.3333333333333333
2018-11-19,0.16885,-0.5,2,0.5,0.5
2018-11-20,-0.13725000000000004,0.0,2,0.5,0.0
2018-11-21,-0.2702714285714286,-0.5536522301228184,7,0.5714285714285714,0.8571428571428571
2018-11-22,0.3255,-0.12934472934472935,9,0.3333333333333333,0.4444444444444444
2018-11-23,0.45564,-0.44000000000000006,5,0.2,0.6
2018-11-24,0.91,0.16666666666666666,1,0.0,0.0
2018-11-26,-0.020916666666666677,-0.3333333333333333,6,0.5,0.6666666666666666
2018-11-27,-0.7609,-0.5416666666666666,4,1.0,0.75
2018-11-28,0.02867500000000002,-0.6690340909090909,8,0.375,0.75
2018-11-29,-0.2826,-0.3833333333333333,6,0.5,0.5
2018-11-30,0.01381666666666668,-0.3888888888888889,6,0.5,0.6666666666666666
2018-12-01,0.2515,-0.7142857142857143,2,0.5,1.0
2018-12-02,0.404825,0.15476190476190477,4,0.0,0.25
2018-12-03,0.1593,-0.7777777777777777,3,0.3333333333333333,1.0
2018-12-04,0.5093,-0.16666666666666666,2,0.0,0.5
2018-12-05,0.56095,-0.8333333333333334,4,0.25,1.0
2018-12-06,-0.65195,-0.8136363636363636,4,1.0,1.0
2018-12-07,0.14087999999999998,-0.7272727272727273,5,0.4,0.8
2018-12-08,0.07106666666666665,-0.39999999999999997,3,0.3333333333333333,0.6666666666666666
2018-12-09,-0.3612,0.0,1,1.0,0.0
2018-12-10,0.1297666666666667,-0.7000000000000001,3,0.3333333333333333,1.0
2018-12-11,-0.15929999999999997,-0.3333333333333333,3,0.6666666666666666,0.3333333333333333
2018-12-12,-0.13266666666666665,-0.1851851851851852,3,0.6666666666666666,0.6666666666666666
2018-12-13,0.8817999999999999,0.5,2,0.0,0.0
2018-12-14,0.9633,0.0,1,0.0,0.0
2018-12-16,-0.18126666666666666,0.26666666666666666,3,0.3333333333333333,0.3333333333333333
2018-12-17,0.3429,-0.3,2,0.5,0.5
2018-12-18,0.04279999999999999,0.3333333333333333,4,0.5,0.0
2018-12-19,0.275775,0.0,4,0.25,0.5
2018-12-20,0.34892,0.1,10,0.1,0.1
2018-12-21,0.377875,-0.08333333333333333,4,0.25,0.25
2018-12-22,-0.12827,-0.32,10,0.5,0.5
2018-12-24,0.92835,0.5,2,0.0,0.0
2018-12-25,0.42288,0.20909090909090908,5,0.2,0.4
2018-12-26,0.3141,-0.28571428571428575,3,0.3333333333333333,0.3333333333333333
2018-12-27,-0.3601125,-0.125,8,0.625,0.25
2018-12-28,-0.33575,-0.25,4,0.75,0.5
2018-12-29,-0.09418750000000001,0.16666666666666666,8,0.5,0.0
2018-12-30,0.6597,0.0,1,0.0,0.0
2018-12-31,-0.336425,-0.25,4,0.5,0.25
2019-01-01,-0.11385,-0.08333333333333333,4,0.5,0.25
2019-01-02,-0.05384000000000002,0.4666666666666666,5,0.6,0.0
2019-01-03,-0.11945000000000001,-0.12272727272727273,10,0.4,0.4
2019-01-04,-0.14794285714285715,-0.14285714285714285,7,0.42857142857142855,0.2857142857142857
2019-01-05,0.5225142857142857,0.14285714285714285,7,0.0,0.0
2019-01-06,0.4019,0.0,1,0.0,0.0
2019-01-07,0.1356,0.6666666666666666,3,0.3333333333333333,0.0
2019-01-08,0.36575714285714284,0.0642857142857143,7,0.14285714285714285,0.2857142857142857
2019-01-09,0.1591,0.0,2,0.0,0.0
2019-01-10,-0.06949090909090909,0.021645021645021644,11,0.45454545454545453,0.18181818181818182
2019-01-11,-0.14423333333333335,0.21095571095571097,6,0.5,0.16666666666666666
2019-01-12,-0.17190000000000003,-0.3333333333333333,3,0.6666666666666666,0.3333333333333333
2019-01-13,-0.09169999999999996,0.5111111111111111,3,0.6666666666666666,0.0
2019-01-14,0.7086,0.0,1,0.0,0.0
2019-01-15,-0.42828,-0.2,5,0.8,0.2
2019-01-16,0.32242000000000004,0.29,10,0.2,0.2
2019-01-17,0.07333333333333332,0.2333333333333333,12,0.25,0.16666666666666666
2019-01-18,-0.34408333333333335,-0.2074074074074074,6,0.6666666666666666,0.3333333333333333
2019-01-19,0.9736,0.2777777777777778,2,0.0,0.0
2019-01-20,-0.8296749999999999,-0.6666666666666666,4,1.0,0.75
2019-01-21,0.71815,0.0,2,0.0,0.5
2019-01-22,-0.22745,-0.023809523809523808,2,0.5,0.5
2019-01-23,-0.1666875,-0.3242424242424242,8,0.5,0.625
2019-01-24,0.52205,0.25,4,0.0,0.25
2019-01-25,0.09308333333333334,-0.11111111111111112,6,0.5,0.3333333333333333
2019-01-26,0.6124,0.0,1,0.0,0.0
2019-01-27,0.55025,0.6666666666666666,2,0.0,0.0
2019-01-28,0.0415,0.0,5,0.2,0.2
2019-01-29,-0.6920142857142857,-0.25887445887445887,7,0.8571428571428571,0.5714285714285714
2019-01-30,-0.2540090909090909,-0.22424242424242424,11,0.6363636363636364,0.45454545454545453
2019-01-31,0.15782727272727273,0.1446280991735537,11,0.36363636363636365,0.2727272727272727
2019-02-01,0.30724999999999997,0.13047619047619047,10,0.3,0.3
2019-02-02,0.6654142857142856,-0.12040816326530611,7,0.0,0.5714285714285714
2019-02-03,-0.3652333333333333,-0.5333333333333333,3,0.6666666666666666,0.6666666666666666
2019-02-04,0.42643333333333333,-0.05555555555555555,9,0.2222222222222222,0.3333333333333333
2019-02-05,-0.31672500000000003,-0.12267316017316017,8,0.75,0.5
2019-02-06,-0.08721000000000001,-0.6090909090909091,10,0.4,0.8
2019-02-07,0.1354125,0.2113095238095238,8,0.5,0.375
2019-02-08,0.399475,0.3,4,0.0,0.0
2019-02-09,-0.25077499999999997,0.25,4,0.5,0.0
2019-02-10,0.8137,-0.16666666666666666,2,0.0,0.5
2019-02-11,-0.2923,0.3333333333333333,3,1.0,0.0
2019-02-12,0.04472222222222222,0.21729751729751728,9,0.4444444444444444,0.3333333333333333
2019-02-13,0.466225,0.40694444444444444,4,0.0,0.0
2019-02-14,0.51549,0.17,10,0.0,0.2
2019-02-15,0.17866666666666667,0.3271604938271605,9,0.3333333333333333,0.1111111111111111
2019-02-16,-0.29383333333333334,-0.5238095238095238,3,0.6666666666666666,0.6666666666666666
2019-02-17,-0.18056666666666665,-0.013708513708513725,6,0.6666666666666666,0.3333333333333333
2019-02-18,-0.38817999999999997,0.22666666666666666,5,0.8,0.2
2019-02-19,-0.044625,-0.2375,4,0.5,0.75
2019-02-20,-0.20329999999999998,-0.25,4,0.75,0.5
2019-02-21,-0.13744999999999996,-0.38636363636363635,2,0.5,1.0
2019-02-22,0.13630000000000003,0.75,2,0.5,0.0
2019-02-23,-0.050333333333333334,0.2222222222222222,3,0.6666666666666666,0.0
2019-02-24,0.9887,1.0,1,0.0,0.0
2019-02-26,-0.89935,0.0,2,1.0,0.0
2019-02-27,0.1768,-0.402020202020202,15,0.3333333333333333,0.7333333333333333
2019-02-28,0.36462,0.07619047619047618,10,0.2,0.2
2019-03-01,0.18173333333333333,0.23346560846560846,12,0.25,0.25
2019-03-02,-0.2567,-0.6,2,0.5,1.0
2019-03-04,0.1646181818181818,-0.18181818181818182,11,0.36363636363636365,0.18181818181818182
2019-03-05,0.14818,-0.225,10,0.2,0.3
2019-03-06,0.20641904761904759,0.15873015873015875,21,0.2857142857142857,0.09523809523809523
2019-03-07,0.10095,0.17083333333333334,8,0.375,0.125
2019-03-08,0.07315294117647059,-0.018067226890756315,17,0.35294117647058826,0.35294117647058826
2019-03-09,-0.46148750000000005,-0.11666666666666667,8,0.75,0.5
2019-03-10,0.18826666666666667,0.16666666666666666,3,0.3333333333333333,0.0
2019-03-11,-0.5781000000000001,-0.5,4,0.75,0.5
2019-03-12,0.10916000000000001,0.03787878787878787,10,0.3,0.2
2019-03-13,0.3083571428571429,-0.021768707482993192,14,0.14285714285714285,0.35714285714285715
